english_word,transliteration,arabic_script_1,arabic_script_2,part_of_speech,difficulty_level,category,banjarese_phrase,english_phrase,image_url,sequence_number,
rough,kasar,کاسر,کاسر,adjective,2,groyok,Permukaan batu kasar,Stone surface is rough,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
soft,lembut,لمبوت,لمبوت,adjective,2,alus,Kasur ini lembut,This mattress is soft,https://images.unsplash.com/photo-1541781774459-bb2af2f05b55?w=200&h=200&fit=crop&crop=center,70
hard,keras,کراس,کراس,adjective,1,atos,Batu ini keras,This stone is hard,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,70
sharp,tajam,تاجم,تاجم,adjective,2,landhep,Pisau ini tajam,This knife is sharp,https://images.unsplash.com/photo-1563453392212-326f5e854473?w=200&h=200&fit=crop&crop=center,65
dull,tumpul,تومڤول,تومڤول,adjective,2,kothong,Pensil ini tumpul,This pencil is dull,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,60
new,baru,بارو,بارو,adjective,1,anyar,Mobil baru bagus,New car is nice,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,85
old,lama,لاما,لاما,adjective,1,lawas,Rumah lama bersejarah,Old house is historic,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
young,muda,مودا,مودا,adjective,1,nom,Anak muda energik,Young people are energetic,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
old (person),tua,توا,توا,adjective,1,sepuh,Orang tua bijaksana,Old people are wise,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
easy,mudah,مودح,مودح,adjective,1,gampang,Soal ini mudah,This problem is easy,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,75
difficult,sulit,سوليت,سوليت,adjective,2,angel,Pelajaran ini sulit,This lesson is difficult,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,70
simple,sederhana,سدرهانا,سدرهانا,adjective,3,prasaja,Hidup sederhana bahagia,Simple life is happy,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
complex,rumit,روميت,روميت,adjective,3,ruwet,Masalah ini rumit,This problem is complex,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,60
right,benar,بنار,بنار,adjective,1,bener,Jawaban mu benar,Your answer is right,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
wrong,salah,سالح,سالح,adjective,1,lepat,Jalan ini salah,This road is wrong,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,80
true,betul,بتول,بتول,adjective,1,bener,Cerita ini betul,This story is true,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
false,bohong,بوهوڠ,بوهوڠ,adjective,2,goroh,Berita itu bohong,That news is false,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
full,penuh,ڤنوح,ڤنوح,adjective,1,kebak,Gelas ini penuh,This glass is full,https://images.unsplash.com/photo-1544145945-f90425340c7e?w=200&h=200&fit=crop&crop=center,75
empty,kosong,کوسوڠ,کوسوڠ,adjective,1,suwung,Rumah ini kosong,This house is empty,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,75
red,merah,ميراح,ميراح,adjective,1,abang,Bunga merah cantik,Red flowers are beautiful,english,banjarese,pegon,jawi,word_type,difficulty,synonyms,example_sentence,example_translation,image_url,frequency
I/me,aku,اکو,اکو,pronoun,1,ulun,Aku makan nasi,I eat rice,https://images.unsplash.com/photo-1438761681033-6461ffad8d80?w=200&h=200&fit=crop&crop=face,100
you,ikam,ايکم,ايکم,pronoun,1,pian,Ikam baik hati,You are kind,https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=200&h=200&fit=crop&crop=face,100
he/she,sidin,سيدين,سيدين,pronoun,1,dia,Sidin datang kemari,He/she comes here,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,90
we (inclusive),kita,کيتا,کيتا,pronoun,2,kami,Kita pergi bersama,We go together,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,85
we (exclusive),kami,کامي,کامي,pronoun,2,kita,Kami dari Banjar,We are from Banjar,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,85
they,mereka,مريکا,مريکا,pronoun,2,sidin-sidin,Mereka sudah pulang,They have gone home,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,80
this,ini,اين,اين,pronoun,1,iki,Ini rumah aku,This is my house,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,95
that,itu,ايتو,ايتو,pronoun,1,niku,Itu mobil bapak,That is father's car,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=200&h=200&fit=crop&crop=center,90
what,apa,اڤا,اڤا,question,2,naon,Apa yang dimakan?,What is being eaten?,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,85
who,siapa,سياڤا,سياڤا,question,2,saha,Siapa yang datang?,Who is coming?,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
where,dimana,ديمانا,ديمانا,question,2,ning endi,Dimana rumah mu?,Where is your house?,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=200&h=200&fit=crop&crop=center,80
when,kapan,کاڤان,کاڤان,question,2,nalika,Kapan kamu pergi?,When are you going?,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,75
why,kenapa,کناڤا,کناڤا,question,3,napa,Kenapa tidak datang?,Why didn't you come?,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
how,gimana,ګيمانا,ګيمانا,question,3,pripun,Gimana caranya?,How to do it?,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
rice,nasi,ناسي,ناسي,noun,1,beras,Nasi ini enak,This rice is delicious,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=200&h=200&fit=crop&crop=center,95
eat,makan,ماکن,ماکن,verb,1,santap,Makan dulu sebelum pergi,Eat first before going,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=200&h=200&fit=crop&crop=center,95
drink,minum,مينوم,مينوم,verb,1,teguk,Minum air putih banyak,Drink lots of water,https://images.unsplash.com/photo-1544145945-f90425340c7e?w=200&h=200&fit=crop&crop=center,90
water,air,اير,اير,noun,1,banyu,Air ini jernih,This water is clear,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=200&h=200&fit=crop&crop=center,100
fish,iwak,ايوک,ايوک,noun,1,ikan,Iwak bakar enak,Grilled fish is delicious,https://images.unsplash.com/photo-1544943910-4c1dc44aab44?w=200&h=200&fit=crop&crop=center,85
chicken,ayam,ايم,ايم,noun,1,manuk,Ayam goreng pedas,Spicy fried chicken,https://images.unsplash.com/photo-1598103442097-8b74394b95c6?w=200&h=200&fit=crop&crop=center,90
beef,daging sapi,داګيڠ ساڤي,داګيڠ ساڤي,noun,2,daging,Daging sapi mahal,Beef is expensive,https://images.unsplash.com/photo-1603048297172-c92544798d5a?w=200&h=200&fit=crop&crop=center,75
vegetables,sayur,سايور,سايور,noun,1,lalap,Sayur kangkung enak,Water spinach is delicious,https://images.unsplash.com/photo-1540420773420-3366772f4999?w=200&h=200&fit=crop&crop=center,80
fruit,buah,بواح,بواح,noun,1,pelem,Buah mangga manis,Mango is sweet,https://images.unsplash.com/photo-1619566636858-adf3ef46400b?w=200&h=200&fit=crop&crop=center,85
banana,pisang,ڤيسڠ,ڤيسڠ,noun,1,gedang,Pisang goreng crispy,Crispy fried banana,https://images.unsplash.com/photo-1571771894821-ce9b6c11b08e?w=200&h=200&fit=crop&crop=center,80
coconut,kelapa,کلاڤا,کلاڤا,noun,1,nyiur,Air kelapa segar,Fresh coconut water,https://images.unsplash.com/photo-1447279506476-3faec8071eee?w=200&h=200&fit=crop&crop=center,75
mango,mangga,ماڠګا,ماڠګا,noun,1,pelem,Mangga manis sekali,Mangoes are very sweet,https://images.unsplash.com/photo-1553279719-d2e42edd8e8d?w=200&h=200&fit=crop&crop=center,70
orange,jeruk,جروک,جروک,noun,1,limau,Jeruk asam segar,Sour orange is fresh,https://images.unsplash.com/photo-1547514701-42782101795e?w=200&h=200&fit=crop&crop=center,75
apple,apel,اڤل,اڤل,noun,2,tufah,Apel merah manis,Red apples are sweet,https://images.unsplash.com/photo-1567306226416-28f0efdc88ce?w=200&h=200&fit=crop&crop=center,70
coffee,kopi,کوڤي,کوڤي,noun,1,kawa,Kopi panas nikmat,Hot coffee is enjoyable,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=200&h=200&fit=crop&crop=center,85
tea,teh,تيح,تيح,noun,1,es teh,Teh manis segar,Sweet tea is refreshing,https://images.unsplash.com/photo-1558618047-3c8c76ca7d13?w=200&h=200&fit=crop&crop=center,80
milk,susu,سوسو,سوسو,noun,1,dadih,Susu sapi putih,Cow milk is white,https://images.unsplash.com/photo-1550583724-b2692b85169f?w=200&h=200&fit=crop&crop=center,75
bread,roti,روتي,روتي,noun,1,kue,Roti bakar mentega,Buttered toast,https://images.unsplash.com/photo-1549931319-a545dcf3bc73?w=200&h=200&fit=crop&crop=center,75
egg,telur,تلور,تلور,noun,1,endog,Telur mata sapi,Fried egg sunny side up,https://images.unsplash.com/photo-1518492104633-130d0cc84637?w=200&h=200&fit=crop&crop=center,85
salt,garam,ګارم,ګارم,noun,1,uyah,Garam untuk masak,Salt for cooking,https://images.unsplash.com/photo-1544816155-12df9643f363?w=200&h=200&fit=crop&crop=center,70
sugar,gula,ګولا,ګولا,noun,1,gendis,Gula aren manis,Palm sugar is sweet,https://images.unsplash.com/photo-1581579181842-54e8af41c16d?w=200&h=200&fit=crop&crop=center,70
chili,cabe,چابي,چابي,noun,1,lombok,Cabe merah pedas,Red chili is spicy,https://images.unsplash.com/photo-1583062401623-aba7bf855169?w=200&h=200&fit=crop&crop=center,75
onion,bawang,باواڠ,باواڠ,noun,1,brambang,Bawang merah harum,Red onions are fragrant,https://images.unsplash.com/photo-1518977956812-cd3dbadaaf31?w=200&h=200&fit=crop&crop=center,70
garlic,bawang putih,باواڠ ڤوتيح,باواڠ ڤوتيح,noun,2,bawang bodas,Bawang putih untuk bumbu,Garlic for seasoning,https://images.unsplash.com/photo-1596040419229-1bb1b4e3c0c0?w=200&h=200&fit=crop&crop=center,65
hand,tangan,تڠن,تڠن,noun,1,jari,Tangan ku sakit,My hand hurts,https://images.unsplash.com/photo-1559313364-86ede9b75a8b?w=200&h=200&fit=crop&crop=center,85
eye,mata,ماتا,ماتا,noun,1,pandang,Mata nya indah,His/her eyes are beautiful,https://images.unsplash.com/photo-1582593089820-c8f8b9d98769?w=200&h=200&fit=crop&crop=center,80
head,kepala,کڤالا,کڤالا,noun,1,ubun,Kepala ku pusing,My head is dizzy,https://images.unsplash.com/photo-1559757148-5c350d0d3c56?w=200&h=200&fit=crop&crop=center,75
foot,kaki,کاکي,کاکي,noun,1,suku,Kaki nya panjang,His/her legs are long,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,80
mouth,mulut,مولوت,مولوت,noun,1,bibir,Mulut nya manis,His/her mouth is sweet,https://images.unsplash.com/photo-1588731113607-410a2b4de7cd?w=200&h=200&fit=crop&crop=center,75
nose,hidung,هيدوڠ,هيدوڠ,noun,1,irung,Hidung mancung,Pointed nose,https://images.unsplash.com/photo-1614204424926-196a80bf0be8?w=200&h=200&fit=crop&crop=center,70
ear,telinga,تليڠا,تليڠا,noun,1,kuping,Telinga sakit,Ear hurts,https://images.unsplash.com/photo-1551739440-5dd934d3a94a?w=200&h=200&fit=crop&crop=center,70
hair,rambut,رامبوت,رامبوت,noun,1,bulu,Rambut panjang cantik,Long hair is beautiful,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?w=200&h=200&fit=crop&crop=center,75
tooth,gigi,ګيګي,ګيګي,noun,1,waos,Gigi putih bersih,Clean white teeth,https://images.unsplash.com/photo-1588776814546-daab30f310ce?w=200&h=200&fit=crop&crop=center,70
heart,hati,هاتي,هاتي,noun,1,ati,Hati nya baik,His/her heart is good,https://images.unsplash.com/photo-1559757175-0eb30cd8c063?w=200&h=200&fit=crop&crop=center,80
stomach,perut,ڤروت,ڤروت,noun,1,weteng,Perut lapar sekali,Very hungry stomach,https://images.unsplash.com/photo-1559757175-0eb30cd8c063?w=200&h=200&fit=crop&crop=center,75
back,punggung,ڤوڠګوڠ,ڤوڠګوڠ,noun,2,mburi,Punggung sakit,Back is painful,https://images.unsplash.com/photo-1559757175-0eb30cd8c063?w=200&h=200&fit=crop&crop=center,70
shoulder,bahu,باهو,باهو,noun,2,pundhak,Bahu kaku sekali,Shoulder is very stiff,https://images.unsplash.com/photo-1559757175-0eb30cd8c063?w=200&h=200&fit=crop&crop=center,65
finger,jari,جاري,جاري,noun,1,driji,Jari tangan lima,Five fingers on hand,https://images.unsplash.com/photo-1559313364-86ede9b75a8b?w=200&h=200&fit=crop&crop=center,80
thumb,jempol,جمڤول,جمڤول,noun,2,pollex,Jempol kaki besar,Big toe is large,https://images.unsplash.com/photo-1559313364-86ede9b75a8b?w=200&h=200&fit=crop&crop=center,65
neck,leher,ليهر,ليهر,noun,1,gulu,Leher panjang jerapah,Giraffe has long neck,https://images.unsplash.com/photo-1559757148-5c350d0d3c56?w=200&h=200&fit=crop&crop=center,70
chest,dada,دادا,دادا,noun,1,jaja,Dada sakit nafas,Chest hurts when breathing,https://images.unsplash.com/photo-1559757175-0eb30cd8c063?w=200&h=200&fit=crop&crop=center,70
want/will,mau,ماو,ماو,verb,1,hendak,Aku mau makan,I want to eat,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,95
go,pergi,ڤرګي,ڤرګي,verb,1,berangkat,Aku mau pergi,I want to go,https://images.unsplash.com/photo-1544005313-94ddf0286df2?w=200&h=200&fit=crop&crop=center,90
come,datang,داتڠ,داتڠ,verb,1,sampai,Sidin datang tadi,He/she came earlier,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
sleep,tidur,تيدور,تيدور,verb,1,istirahat,Aku mau tidur,I want to sleep,https://images.unsplash.com/photo-1541781774459-bb2af2f05b55?w=200&h=200&fit=crop&crop=center,80
walk,jalan,جالن,جالن,verb,1,berjalan,Jalan pagi sehat,Morning walk is healthy,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,80
run,lari,لاري,لاري,verb,2,berlari,Lari pagi segar,Morning run is refreshing,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,75
sit,duduk,دودوک,دودوک,verb,1,berdudu,Duduk di kursi,Sit on the chair,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,80
stand,berdiri,بردري,بردري,verb,2,tegak,Berdiri tegak,Stand upright,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=200&h=200&fit=crop&crop=center,75
speak,bicara,بيچارا,بيچارا,verb,2,cakap,Bicara pelan-pelan,Speak slowly,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
listen,dengar,دڠر,دڠر,verb,2,rungu,Dengar baik-baik,Listen carefully,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,80
see,lihat,ليهات,ليهات,verb,1,tengok,Lihat ke sana,Look over there,https://images.unsplash.com/photo-1582593089820-c8f8b9d98769?w=200&h=200&fit=crop&crop=center,85
watch,nonton,نونتون,نونتون,verb,2,mirsani,Nonton televisi,Watch television,https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=200&h=200&fit=crop&crop=center,75
read,baca,باچا,باچا,verb,2,membaca,Baca buku setiap hari,Read books every day,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,80
write,tulis,توليس,توليس,verb,2,menulis,Tulis surat untuk mama,Write a letter to mom,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,75
work,kerja,کرجا,کرجا,verb,1,gawe,Kerja keras biar sukses,Work hard to succeed,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,85
play,main,ماين,ماين,verb,1,bermain,Main bola sore-sore,Play ball in the evening,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=200&h=200&fit=crop&crop=center,80
study,belajar,بلاجار,بلاجار,verb,2,sinau,Belajar bahasa Banjar,Study Banjarese language,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,80
teach,mengajar,مڠاجار,مڠاجار,verb,3,mulang,Mengajar anak kecil,Teach small children,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,70
learn,belajar,بلاجار,بلاجار,verb,2,sinau,Belajar dari pengalaman,Learn from experience,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,80
think,pikir,ڤيکير,ڤيکير,verb,2,mikir,Pikir dulu sebelum bertindak,Think before acting,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,75
ecosystem,ekosistem,ايکوسيستم,ايکوسيستم,noun,3,sistem alam,Ekosistem laut kompleks,Marine ecosystem is complex,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,35
species,spesies,سڤسيس,سڤسيس,noun,3,jenis,Spesies baru ditemukan,New species discovered,https://images.unsplash.com/photo-1551969014-7d2c4cddf0b6?w=200&h=200&fit=crop&crop=center,40
evolution,evolusi,ايوولوسي,ايوولوسي,noun,3,perkembangan,Evolusi manusia panjang,Human evolution is long,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,35
adaptation,adaptasi,اداڤتاسي,اداڤتاسي,noun,3,penyesuaian,Adaptasi hewan pintar,Animal adaptation is smart,https://images.unsplash.com/photo-1551969014-7d2c4cddf0b6?w=200&h=200&fit=crop&crop=center,40
survival,kelangsungan,کلڠسوڠان,کلڠسوڠان,noun,4,kaslametan,Kelangsungan hidup penting,Survival is important,https://images.unsplash.com/photo-1551969014-7d2c4cddf0b6?w=200&h=200&fit=crop&crop=center,35
extinct,punah,ڤوناح,ڤوناح,adjective,2,sirna,Dinosaurus sudah punah,Dinosaurs are extinct,https://images.unsplash.com/photo-1551969014-7d2c4cddf0b6?w=200&h=200&fit=crop&crop=center,40
fossil,fosil,فوسيل,فوسيل,noun,2,peninggalan,Fosil dinosaurus tua,Dinosaur fossil is old,https://images.unsplash.com/photo-1551969014-7d2c4cddf0b6?w=200&h=200&fit=crop&crop=center,35
archaeology,arkeologi,ارکيولوګي,ارکيولوګي,noun,4,ilmu purbakala,Arkeologi candi kuno,Temple archaeology is ancient,https://images.unsplash.com/photo-1545558014-8692077e9b5c?w=200&h=200&fit=crop&crop=center,30
history,sejarah,سجاراح,سجاراح,noun,2,babad,Sejarah Indonesia panjang,Indonesian history is long,https://images.unsplash.com/photo-1507692049790-de58290a4334?w=200&h=200&fit=crop&crop=center,65
culture,budaya,بودايا,بودايا,noun,2,kabudayan,Budaya Banjar unik,Banjarese culture is unique,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,60
tradition,tradisi,ترادسي,ترادسي,noun,3,adat,Tradisi nenek moyang,Ancestral tradition,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,55
custom,adat,اادات,اادات,noun,2,tradisi,Adat istiadat lama,Old customs,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,60
ceremony,upacara,اوڤاچارا,اوڤاچارا,noun,3,ritual,Upacara pernikahan meriah,Wedding ceremony is festive,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,50
festival,festival,فستيوال,فستيوال,noun,3,perayaan,Festival budaya tahunan,Annual cultural festival,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,45
celebration,perayaan,ڤرايان,ڤرايان,noun,3,perayaan,Perayaan kemerdekaan meriah,Independence celebration is festive,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,50
wedding,pernikahan,ڤرنيکاهان,ڤرنيکاهان,noun,3,pawiwahan,Pernikahan adik bulan depan,Sister's wedding next month,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,55
birthday,ulang tahun,اولڠ تاهون,اولڠ تاهون,noun,3,wiyosan,Ulang tahun anak pertama,Child's first birthday,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,60
party,pesta,ڤستا,ڤستا,noun,2,perayaan,Pesta ulang tahun meriah,Birthday party is festive,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,65
gift,hadiah,هادياح,هادياح,noun,2,peparingän,Hadiah ulang tahun bagus,Birthday gift is nice,https://images.unsplash.com/photo-1513475382585-d06e58bcb0e0?w=200&h=200&fit=crop&crop=center,70
present,kado,کادو,کادو,noun,2,hadiah,Kado untuk teman,Present for friend,https://images.unsplash.com/photo-1513475382585-d06e58bcb0e0?w=200&h=200&fit=crop&crop=center,65
surprise,kejutan,کجوتان,کجوتان,noun,2,kaget,Kejutan ulang tahun,Birthday surprise,https://images.unsplash.com/photo-1513475382585-d06e58bcb0e0?w=200&h=200&fit=crop&crop=center,55
invitation,undangan,اونداڠان,اونداڠان,noun,3,ajengan,Undangan pernikahan indah,Wedding invitation is beautiful,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=200&h=200&fit=crop&crop=center,50
guest,tamu,تامو,تامو,noun,1,pandhéréktur,Tamu datang banyak,Many guests came,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,70
host,tuan rumah,توان رومح,توان رومح,noun,3,sing nduwe omah,Tuan rumah ramah,Host is friendly,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,60
visitor,pengunjung,ڤڠونجوڠ,ڤڠونجوڠ,noun,3,sing sowan,Pengunjung museum banyak,Museum visitors are many,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,55
welcome,selamat datang,سلامات داتڠ,سلامات داتڠ,interjection,3,sugeng rawuh,Selamat datang di rumah,Welcome to the house,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,60
goodbye,selamat tinggal,سلامات تيڠګال,سلامات تيڠګال,interjection,3,pamit,Selamat tinggal sampai jumpa,Goodbye see you later,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,65
farewell,perpisahan,ڤرڤيساهان,ڤرڤيساهان,noun,3,pisahan,Perpisahan sekolah sedih,School farewell is sad,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,50
meeting,pertemuan,ڤرتموان,ڤرتموان,noun,3,patemon,Pertemuan keluarga besar,Big family meeting,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=200&h=200&fit=crop&crop=center,55
appointment,janji,جانجي,جانجي,noun,2,prajanji,Janji bertemu dokter,Appointment to meet doctor,https://images.unsplash.com/photo-1612349317150-e413f6a5b16d?w=200&h=200&fit=crop&crop=face,60
schedule,jadwal,جادوال,جادوال,noun,2,jadwal,Jadwal pelajaran padat,Class schedule is packed,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,65
program,program,ڤروګرام,ڤروګرام,noun,2,acara,Program televisi bagus,Television program is good,https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=200&h=200&fit=crop&crop=center,60
plan,rencana,رنچانا,رنچانا,noun,2,planning,Rencana liburan seru,Vacation plan is fun,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=200&h=200&fit=crop&crop=center,65
project,proyek,ڤرويک,ڤرويک,noun,2,proyék,Proyek sekolah sulit,School project is difficult,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,55
task,tugas,توګاس,توګاس,noun,2,gaweyan,Tugas rumah banyak,Homework is a lot,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,70
assignment,penugasan,ڤنوګاسان,ڤنوګاسان,noun,3,tugas,Penugasan guru berat,Teacher's assignment is heavy,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=200&h=200&fit=crop&crop=center,50
responsibility,tanggung jawab,تڠوڠ جاواب,تڠوڠ جاواب,noun,4,tanggungan,Tanggung jawab besar,Big responsibility,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,55
duty,kewajiban,کواجيبان,کواجيبان,noun,3,kuwajiban,Kewajiban anak sekolah,Child's duty is school,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=200&h=200&fit=crop&crop=face,60
obligation,kewajiban,کواجيبان,کواجيبان,noun,3,weweka,Kewajiban bayar pajak,Obligation to pay taxes,https://images.unsplash.com/photo-1554224155-8d04cb21cd6c?w=200&h=200&fit=crop&crop=center,50
right,hak,هک,هک,noun,1,hak,Hak asasi manusia,Human rights,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,65
privilege,hak istimewa,هک ايستيموا,هک ايستيموا,noun,3,kaistimewaan,Hak istimewa raja,King's privilege,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,40
authority,wewenang,ووينڠ,ووينڠ,noun,2,kuwasa,Wewenang kepala desa,Village head's authority,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,45
power,kekuasaan,ککواساان,ککواساان,noun,3,panguwasa,Kekuasaan harus bijaksana,Power must be wise,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,50
control,kontrol,کونترول,کونترول,noun,2,pangendali,Kontrol diri penting,Self control is important,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=200&h=200&fit=crop&crop=face,55
management,manajemen,مانجمن,مانجمن,noun,3,pangaturan,Manajemen waktu baik,Time management is good,https://images.unsplash.com/photo-1501139083538-0139583c060f?w=200&h=200&fit=crop&crop=center,50
organization,organisasi,اورګانيساسي,اورګانيساسي,noun,4,organisasi,Organisasi mahasiswa aktif,Student organization is active,https://images.unsplash.com/photo-1580582932707-520aed937b7b?w=200&h=200&fit=crop&crop=center,45
